scenario,group,rule,start,valued_at,contributions,strategy_invested,dip_add_invested,index_invested,total_invested,strategy_value,index_leg_value,total_value,strategy_multiple,index_multiple,total_multiple,strategy_xirr,index_xirr,total_xirr,stop_outs,dip_adds
top10_ew_baseline_hold,top10,baseline_hold,2006-04-01,2026-01-02,80,40000.0,0.0,40000.0,80000.0,207746.05967011896,178310.54036407385,386056.6000341928,5.193651491752974,4.457763509101846,4.82570750042741,0.14671210528376866,0.13410885017020635,0.14066417418905808,0,0
top10_ew_trailing_stop_25,top10,trailing_stop_25,2006-04-01,2026-01-02,80,40000.0,0.0,40000.0,80000.0,165583.5891133204,178310.54036407385,343894.1294773943,4.13958972783301,4.457763509101846,4.298676618467429,0.12796006785212746,0.13410885017020635,0.1310949181116519,521,0
top10_ew_buy_the_dip_25_50,top10,buy_the_dip_25_50,2006-04-01,2026-01-02,80,76200.0,36200.0,40000.0,116200.0,402164.76711940486,178310.54036407385,580475.3074834787,5.2777528493360215,4.457763509101846,4.995484573868147,0.1600153429059023,0.13410885017020635,0.15087574105778978,0,724
top1_baseline_hold_from_2006,top10,baseline_hold,2006-04-01,2026-01-02,80,40000.0,0.0,40000.0,80000.0,230590.2425966155,178310.54036407385,408900.7829606894,5.764756064915388,4.457763509101846,5.111259787008618,0.15526100557795824,0.13410885017020635,0.1453978893646498,0,0
top1_trailing_stop_25_from_2006,top10,trailing_stop_25,2006-04-01,2026-01-02,80,40000.0,0.0,40000.0,80000.0,153060.39120118853,178310.54036407385,331370.9315652624,3.826509780029713,4.457763509101846,4.14213664456578,0.12139729435778601,0.13410885017020635,0.12801125903362248,65,0
top1_buy_the_dip_25_50_from_2006,top10,buy_the_dip_25_50,2006-04-01,2026-01-02,80,84500.0,44500.0,40000.0,124500.0,470083.01344169973,178310.54036407385,648393.5538057736,5.563112585108873,4.457763509101846,5.207980351853603,0.17303843431028365,0.13410885017020635,0.15957864967766755,0,89
