scenario,leg,periods,first_period,last_period,twr_annualized,volatility,sharpe,downside_deviation,sortino,max_drawdown,max_dd_peak,max_dd_trough,max_dd_recovery,underwater_days
only_HIGH_rows_buy_top1_baseline_hold,index,612,1975-01-31,2025-12-31,0.12455710087883487,0.15062463821172362,0.5817902271171339,0.10035634613225491,0.8741711611185915,-0.55250241066821,2007-10-09,2009-03-09,2012-04-02,1637
only_HIGH_rows_buy_top1_baseline_hold,combined,612,1975-01-31,2025-12-31,0.12298287286017984,0.14961981128432372,0.5751950789648334,0.09949844069663816,0.8659119692113958,-0.5398649416782448,2007-10-09,2009-03-09,2012-03-13,1617
only_HIGH_rows_buy_top1_trailing_stop_25,stock,612,1975-01-31,2025-12-31,0.12334567428625243,0.1492322662367996,0.5783703867402868,0.09929927283314664,0.870335455550564,-0.5458245872486596,2007-10-09,2009-03-09,2012-04-02,1637
only_HIGH_rows_buy_top1_trailing_stop_25,index,612,1975-01-31,2025-12-31,0.12455710087883487,0.15062463821172362,0.5817902271171339,0.10035634613225491,0.8741711611185915,-0.55250241066821,2007-10-09,2009-03-09,2012-04-02,1637
only_HIGH_rows_buy_top1_trailing_stop_25,combined,612,1975-01-31,2025-12-31,0.12395887549823592,0.14990130315575506,0.5802112756047482,0.09981507371515692,0.872401632249218,-0.5492130174267675,2007-10-09,2009-03-09,2012-04-02,1637
only_HIGH_rows_buy_top1_buy_the_dip_25_50,stock,612,1975-01-31,2025-12-31,0.12111048163831328,0.15313937491260157,0.5544490268557655,0.10043898131771459,0.8460828644661497,-0.5021765681274781,2000-09-01,2002-10-09,2007-04-20,2422
only_HIGH_rows_buy_top1_buy_the_dip_25_50,index,612,1975-01-31,2025-12-31,0.12455710087883487,0.15062463821172362,0.5817902271171339,0.10035634613225491,0.8741711611185915,-0.55250241066821,2007-10-09,2009-03-09,2012-04-02,1637
only_HIGH_rows_buy_top1_buy_the_dip_25_50,combined,612,1975-01-31,2025-12-31,0.12284795936882986,0.15059064809657086,0.5716901795413631,0.09964036204025191,0.8648575541722462,-0.5213337976135186,2007-10-09,2009-03-09,2011-04-28,1297
HIGH_MEDIUM_rows_buy_top1_baseline_hold,stock,612,1975-01-31,2025-12-31,0.10760577236087987,0.1599898227068385,0.46052224572970984,0.10176494013705266,0.7240053286456737,-0.5493152147404282,1999-07-16,2002-10-09,2007-07-16,2922
HIGH_MEDIUM_rows_buy_top1_baseline_hold,index,612,1975-01-31,2025-12-31,0.12455710087883487,0.15062463821172362,0.5817902271171339,0.10035634613225491,0.8741711611185915,-0.55250241066821,2007-10-09,2009-03-09,2012-04-02,1637
HIGH_MEDIUM_rows_buy_top1_baseline_hold,combined,612,1975-01-31,2025-12-31,0.11757072926038581,0.1462927568691303,0.5514555863089051,0.09573326256734677,0.8433489814513612,-0.49281636046666655,2007-10-09,2009-03-09,2011-04-01,1270
HIGH_MEDIUM_rows_buy_top1_trailing_stop_25,stock,612,1975-01-31,2025-12-31,0.12180898940634921,0.1457741577956939,0.5785426151319527,0.09573564454606968,0.8824238226709644,-0.5356602017036864,2007-10-09,2009-03-09,2012-03-26,1630
HIGH_MEDIUM_rows_buy_top1_trailing_stop_25,index,612,1975-01-31,2025-12-31,0.12455710087883487,0.15062463821172362,0.5817902271171339,0.10035634613225491,0.8741711611185915,-0.55250241066821,2007-10-09,2009-03-09,2012-04-02,1637
HIGH_MEDIUM_rows_buy_top1_trailing_stop_25,combined,612,1975-01-31,2025-12-31,0.12330742127995675,0.1466474266835675,0.5855030662136816,0.09692648659912627,0.8871180430042087,-0.5444188627185267,2007-10-09,2009-03-09,2012-03-26,1630
HIGH_MEDIUM_rows_buy_top1_buy_the_dip_25_50,stock,612,1975-01-31,2025-12-31,0.10951517598653959,0.18294340305284937,0.43329963186232134,0.11540744045743802,0.6868861655300835,-0.5677181961595563,1999-07-16,2002-10-09,2008-05-12,3223
HIGH_MEDIUM_rows_buy_top1_buy_the_dip_25_50,index,612,1975-01-31,2025-12-31,0.12455710087883487,0.15062463821172362,0.5817902271171339,0.10035634613225491,0.8741711611185915,-0.55250241066821,2007-10-09,2009-03-09,2012-04-02,1637
HIGH_MEDIUM_rows_buy_top1_buy_the_dip_25_50,combined,612,1975-01-31,2025-12-31,0.11721118313120171,0.15699744477127137,0.5220673913638735,0.10113277891374042,0.8107870668779251,-0.5168161375943288,2000-09-01,2002-10-09,2007-05-09,2441
