scenario,leg,periods,first_period,last_period,twr_annualized,volatility,sharpe,downside_deviation,sortino,max_drawdown,max_dd_peak,max_dd_trough,max_dd_recovery,underwater_days
lump_sum_trailing_stop_25_from_1995,combined,372,1995-01-31,2025-12-31,0.12187656836940408,0.1590442709358804,0.6597836551532857,0.10256012322587851,1.0213718102998721,-0.5470593010318814,2007-10-09,2009-03-09,2012-09-06,1794
lump_sum_buy_the_dip_25_50_from_1995,stock,372,1995-01-31,2025-12-31,0.12066586807747637,0.21537341143017233,0.5312014896586218,0.1367909329180298,0.8348881179156163,-0.7770512163043107,2000-08-28,2009-03-05,2015-12-23,5595
lump_sum_buy_the_dip_25_50_from_1995,index,372,1995-01-31,2025-12-31,0.11141993985909804,0.15074426049201042,0.6247135357766781,0.10192087703643479,0.9233790851761375,-0.5525024106682099,2007-10-09,2009-03-09,2012-04-02,1637
lump_sum_buy_the_dip_25_50_from_1995,combined,372,1995-01-31,2025-12-31,0.11585692502495948,0.1831891864052657,0.5660255101810112,0.1191647375765391,0.8687387698663495,-0.6963501761904698,2000-08-28,2009-03-05,2013-11-13,4825
monthly_checks_trailing_stop_25,stock,612,1975-01-31,2025-12-31,0.12085155538518677,0.14516752879816633,0.5742696045545327,0.09503062277932693,0.8788827000389062,-0.5336652106781419,2007-10-09,2009-03-09,2012-02-27,1602
monthly_checks_trailing_stop_25,index,612,1975-01-31,2025-12-31,0.12455710087883509,0.15062463821172356,0.5817902271171356,0.10035634613225487,0.8741711611185939,-0.5525024106682093,2007-10-09,2009-03-09,2012-04-02,1637
monthly_checks_trailing_stop_25,combined,612,1975-01-31,2025-12-31,0.12287661487327606,0.14551745169654273,0.5861807785281606,0.09626555326983656,0.8874575278254252,-0.5433731943994932,2007-10-09,2009-03-09,2012-03-13,1617
monthly_checks_buy_the_dip_25_50,stock,612,1975-01-31,2025-12-31,0.10565093741657194,0.1802546521011806,0.4175265204307273,0.11359419302127237,0.6624644048264969,-0.5789909591602147,1999-07-16,2002-10-09,2008-05-14,3225
monthly_checks_buy_the_dip_25_50,index,612,1975-01-31,2025-12-31,0.12455710087883509,0.15062463821172356,0.5817902271171356,0.10035634613225487,0.8741711611185939,-0.5525024106682093,2007-10-09,2009-03-09,2012-04-02,1637
monthly_checks_buy_the_dip_25_50,combined,612,1975-01-31,2025-12-31,0.11515406759614621,0.15422803933089171,0.5166247190773439,0.09940019666373051,0.8018306093910289,-0.5235043019478025,1999-07-16,2002-10-09,2007-05-16,2861
