length_years,start,valued_at,contributions,strategy_xirr,index_xirr,spread
10,1984-10-01,1994-09-30,40,-0.02669147598005446,0.12250982776533326,-0.1492013037453877
10,1985-01-01,1994-12-31,40,-0.014686010508592307,0.11516138852119462,-0.12984739902978693
10,1985-04-01,1995-03-31,40,0.005637829635755792,0.12514355716433156,-0.11950572752857577
10,1985-07-01,1995-06-30,40,0.02624535831692888,0.13510425877263532,-0.10885890045570644
10,1985-10-01,1995-09-30,40,0.03335621275058968,0.14244531085321124,-0.10908909810262157
10,1986-01-01,1995-12-31,40,0.044664582649856226,0.14574417579309157,-0.10107959314323534
10,1986-04-01,1996-03-31,40,0.06330291878271242,0.14888072599056348,-0.08557780720785106
10,1986-07-01,1996-06-30,40,0.06636721053708444,0.15109977306786235,-0.0847325625307779
10,1986-10-01,1996-09-30,40,0.08080915354341117,0.1511198283954206,-0.07031067485200942
10,1987-01-01,1996-12-31,40,0.10849019530893196,0.1594713000048845,-0.05098110469595253
10,1987-04-01,1997-03-31,40,0.10753263013963871,0.1581124090891744,-0.05057977894953569
10,1987-07-01,1997-06-30,40,0.1472329338447053,0.18261933374245018,-0.03538639989774489
10,1987-10-01,1997-09-30,40,0.16238987065703162,0.19060623625528333,-0.02821636559825172
10,1988-01-01,1997-12-31,40,0.16503470896827171,0.190853471951278,-0.025818762983006283
10,1988-04-01,1998-03-31,40,0.18079991581064875,0.2076651413433175,-0.026865225532668763
10,1988-07-01,1998-06-30,40,0.18951455604928238,0.20645795914629264,-0.016943403097010257
10,1988-10-01,1998-09-30,40,0.18123945438233827,0.1802110037029188,0.0010284506794194792
10,1989-01-01,1998-12-31,40,0.2161634399362893,0.20851886376379075,0.007644576172498557
10,1989-04-01,1999-03-31,40,0.21720823781295143,0.2101970199247047,0.00701121788824674
