date,ticker,action,amount
2008-01-01,C,trailing_stop_sell,33.58247396190733
2008-01-01,C,trailing_stop_sell,32.53520260534424
2008-01-01,C,trailing_stop_sell,31.28720959640291
2008-01-01,C,trailing_stop_sell,27.62716049935354
2008-01-01,C,trailing_stop_sell,29.67978814978913
2008-01-01,C,trailing_stop_sell,29.413281133475895
2008-01-01,C,trailing_stop_sell,31.249339549390548
2008-04-01,AIG,trailing_stop_sell,36.39200350997214
2008-04-01,AIG,trailing_stop_sell,36.11484356513296
2008-04-01,AIG,trailing_stop_sell,33.31450894975974
2008-04-01,AIG,trailing_stop_sell,33.9276339080494
2008-07-01,GE,trailing_stop_sell,41.913494829653914
2008-07-01,BAC,trailing_stop_sell,29.37518516929062
2008-07-01,PFE,trailing_stop_sell,39.43463409062536
2008-07-01,GE,trailing_stop_sell,43.89950057648438
2008-07-01,BAC,trailing_stop_sell,27.526222595131344
2008-07-01,PFE,trailing_stop_sell,41.47703973380625
2008-07-01,GE,trailing_stop_sell,40.69683554845971
2008-07-01,BAC,trailing_stop_sell,24.450835638352128
2008-07-01,PFE,trailing_stop_sell,34.01040588844845
2008-07-01,GE,trailing_stop_sell,38.32449529213493
2008-07-01,BAC,trailing_stop_sell,24.280126262372647
2008-07-01,GE,trailing_stop_sell,40.01513394056484
2008-07-01,BAC,trailing_stop_sell,25.127913923574187
2008-07-01,PFE,trailing_stop_sell,37.43936735539255
2008-07-01,GE,trailing_stop_sell,36.6978684482266
2008-07-01,BAC,trailing_stop_sell,25.935791892122307
2008-07-01,GE,trailing_stop_sell,33.20746057280785
2008-07-01,BAC,trailing_stop_sell,24.725784668052317
2008-07-01,CSCO,trailing_stop_sell,35.086377378352495
2008-07-01,GE,trailing_stop_sell,37.322624328636955
2008-07-01,BAC,trailing_stop_sell,29.91250065813721
2008-07-01,GE,trailing_stop_sell,35.67699745858224
2008-07-01,BAC,trailing_stop_sell,29.706839875654193
2008-10-01,T,trailing_stop_sell,43.05799555143641
2008-10-01,T,trailing_stop_sell,38.49908079087593
2008-10-01,T,trailing_stop_sell,36.14051409471076
2008-10-01,T,trailing_stop_sell,35.10822880133247
2008-10-01,T,trailing_stop_sell,35.274881196953665
2008-10-01,AAPL,trailing_stop_sell,27.544422639096688
2008-10-01,T,trailing_stop_sell,36.65867538160033
2008-10-01,AAPL,trailing_stop_sell,31.23425522574545
2009-01-01,MSFT,trailing_stop_sell,37.282804187566114
2009-01-01,MSFT,trailing_stop_sell,43.37014664609126
2009-01-01,MO,trailing_stop_sell,50.063477562109576
2009-01-01,MSFT,trailing_stop_sell,36.81229343354747
2009-01-01,MSFT,trailing_stop_sell,33.603009004622486
2009-01-01,MSFT,trailing_stop_sell,35.87797371283841
2009-01-01,MO,trailing_stop_sell,40.608760631283175
2009-01-01,MSFT,trailing_stop_sell,33.82050792845345
2009-01-01,MSFT,trailing_stop_sell,33.3627472191957
2009-01-01,MSFT,trailing_stop_sell,27.80719798481452
2009-01-01,MSFT,trailing_stop_sell,33.427258437688195
2009-01-01,IBM,trailing_stop_sell,36.6157760031481
2009-01-01,GE,trailing_stop_sell,30.850500227807476
2009-01-01,MSFT,trailing_stop_sell,36.56448943223092
2009-01-01,IBM,trailing_stop_sell,35.616719604688186
2009-01-01,GE,trailing_stop_sell,33.6970288532245
2009-01-01,MSFT,trailing_stop_sell,36.95561434288749
2009-01-01,JPM,trailing_stop_sell,32.01015294887889
2009-01-01,BAC,trailing_stop_sell,18.88366520539871
2009-04-01,PG,trailing_stop_sell,44.738301431811365
2009-04-01,PG,trailing_stop_sell,46.11574063603398
2009-04-01,PG,trailing_stop_sell,41.13897131595835
2009-04-01,PG,trailing_stop_sell,39.4755588641201
2009-04-01,PG,trailing_stop_sell,39.97776360589035
2009-04-01,PG,trailing_stop_sell,41.03821119358758
2009-04-01,CVX,trailing_stop_sell,42.74257978510413
2009-04-01,PG,trailing_stop_sell,35.2151459175239
2009-04-01,CVX,trailing_stop_sell,37.85796376061182
2009-04-01,PG,trailing_stop_sell,33.843163567103964
2009-04-01,CVX,trailing_stop_sell,38.05231613327387
2009-04-01,PG,trailing_stop_sell,34.752419841379805
2009-04-01,CVX,trailing_stop_sell,40.65058249567494
2009-04-01,CVX,trailing_stop_sell,35.35100986032116
2009-04-01,PG,trailing_stop_sell,39.66128687999738
2009-04-01,PG,trailing_stop_sell,34.27707180824935
2009-04-01,GE,trailing_stop_sell,32.311206859748154
