scenario,leg,periods,first_period,last_period,twr_annualized,volatility,sharpe,downside_deviation,sortino,max_drawdown,max_dd_peak,max_dd_trough,max_dd_recovery,underwater_days
taxed_baseline_hold_1995,index,372,1995-01-31,2025-12-31,0.11141993985909804,0.15074426049201037,0.624713535776678,0.10192087703643475,0.9233790851761376,-0.5525024106682106,2007-10-09,2009-03-09,2012-04-02,1637
taxed_baseline_hold_1995,combined,372,1995-01-31,2025-12-31,0.1153450380008656,0.1728232607010221,0.5865127276203803,0.11263480731335086,0.8983912111576663,-0.6490273863503766,2000-08-28,2009-03-05,2013-10-18,4799
taxed_trailing_stop_25_1995,stock,372,1995-01-31,2025-12-31,0.12592785547798147,0.1703370710012036,0.6478648203972686,0.1050916614786984,1.047683758748978,-0.5641398341488736,2000-08-28,2002-10-09,2013-02-19,4558
taxed_trailing_stop_25_1995,index,372,1995-01-31,2025-12-31,0.11141993985909804,0.15074426049201037,0.624713535776678,0.10192087703643475,0.9233790851761376,-0.5525024106682106,2007-10-09,2009-03-09,2012-04-02,1637
taxed_trailing_stop_25_1995,combined,372,1995-01-31,2025-12-31,0.11949759656690473,0.1578945579981106,0.6498028249864002,0.10209986102146443,1.0032021351608837,-0.5404420537958288,2007-10-09,2009-03-09,2012-09-06,1794
taxed_buy_the_dip_25_50_1995,stock,372,1995-01-31,2025-12-31,0.12135406645851998,0.2139814797747185,0.5361182355860707,0.1358975173894669,0.8427037760672926,-0.7676297433566477,2000-08-28,2009-03-05,2015-11-11,5553
taxed_buy_the_dip_25_50_1995,index,372,1995-01-31,2025-12-31,0.11141993985909804,0.15074426049201037,0.624713535776678,0.10192087703643475,0.9233790851761376,-0.5525024106682106,2007-10-09,2009-03-09,2012-04-02,1637
taxed_buy_the_dip_25_50_1995,combined,372,1995-01-31,2025-12-31,0.11632443516814495,0.18247666946260177,0.5697964630149597,0.11863848245942235,0.8750232426384964,-0.6886510125398098,2000-08-28,2009-03-05,2013-11-06,4818
taxed_high_baseline_hold_1975,stock,612,1975-01-31,2025-12-31,0.10287563373030562,0.16219593424954842,0.42982104817356337,0.10274305699055972,0.6782343814151315,-0.5692169995526584,1999-07-16,2002-10-09,2007-07-25,2931
taxed_high_baseline_hold_1975,index,612,1975-01-31,2025-12-31,0.12455710087883487,0.15062463821172362,0.5817902271171339,0.10035634613225491,0.8741711611185915,-0.55250241066821,2007-10-09,2009-03-09,2012-04-02,1637
taxed_high_baseline_hold_1975,combined,612,1975-01-31,2025-12-31,0.11570594998059591,0.14356988928334274,0.5474959969853875,0.09393505625373227,0.837297740550053,-0.4961568164887503,2000-04-07,2002-10-09,2007-01-24,2483
taxed_high_trailing_stop_25_1975,stock,612,1975-01-31,2025-12-31,0.11698442037697476,0.1437227760557309,0.5545631038301405,0.09495586206618951,0.8407345754018599,-0.5298377791028432,2007-10-09,2009-03-09,2012-09-06,1794
taxed_high_trailing_stop_25_1975,index,612,1975-01-31,2025-12-31,0.12455710087883487,0.15062463821172362,0.5817902271171339,0.10035634613225491,0.8741711611185915,-0.55250241066821,2007-10-09,2009-03-09,2012-04-02,1637
taxed_high_trailing_stop_25_1975,combined,612,1975-01-31,2025-12-31,0.12105741597150677,0.14430963669350969,0.5786232212214931,0.09566187577907243,0.8741335446380738,-0.542139715043626,2007-10-09,2009-03-09,2012-08-16,1773
taxed_high_buy_the_dip_25_50_1975,stock,612,1975-01-31,2025-12-31,0.10622736672869704,0.18092962478023442,0.4195110292481154,0.1138403835782285,0.6666660283354341,-0.5778434561084187,1999-07-16,2002-10-09,2008-05-14,3225
taxed_high_buy_the_dip_25_50_1975,index,612,1975-01-31,2025-12-31,0.12455710087883487,0.15062463821172362,0.5817902271171339,0.10035634613225491,0.8741711611185915,-0.55250241066821,2007-10-09,2009-03-09,2012-04-02,1637
taxed_high_buy_the_dip_25_50_1975,combined,612,1975-01-31,2025-12-31,0.11554990032369816,0.1546068042717743,0.5180409320260434,0.0995452237217289,0.8048298770652639,-0.5229917947885904,1999-07-16,2002-10-09,2007-05-16,2861
