scenario,leg,periods,first_period,last_period,twr_annualized,volatility,sharpe,downside_deviation,sortino,max_drawdown,max_dd_peak,max_dd_trough,max_dd_recovery,underwater_days
buffer5_baseline_hold,stock,612,1975-01-31,2025-12-31,0.10264358354780723,0.16514329010835085,0.4236833064688966,0.10469948659274299,0.6680981408193261,-0.5646504485717565,1999-07-16,2002-10-09,2007-07-19,2925
buffer5_baseline_hold,index,612,1975-01-31,2025-12-31,0.12455710087883487,0.15062463821172362,0.5817902271171339,0.10035634613225491,0.8741711611185915,-0.55250241066821,2007-10-09,2009-03-09,2012-04-02,1637
buffer5_baseline_hold,combined,612,1975-01-31,2025-12-31,0.11565034489825665,0.14484769838241307,0.5435451509220538,0.09476175638894149,0.8314162554335612,-0.49422112675862795,2000-04-07,2002-10-09,2007-01-12,2471
buffer5_trailing_stop_25,stock,612,1975-01-31,2025-12-31,0.12009881329953731,0.1440189192765248,0.5730911604444546,0.0949126049556041,0.8711944050927799,-0.5294237795115825,2007-10-09,2009-03-09,2012-03-26,1630
buffer5_trailing_stop_25,index,612,1975-01-31,2025-12-31,0.12455710087883487,0.15062463821172362,0.5817902271171339,0.10035634613225491,0.8741711611185915,-0.55250241066821,2007-10-09,2009-03-09,2012-04-02,1637
buffer5_trailing_stop_25,combined,612,1975-01-31,2025-12-31,0.12251324918808626,0.14496520282188616,0.5856479491153429,0.09599216674295954,0.8857774694970514,-0.5413196959384533,2007-10-09,2009-03-09,2012-03-26,1630
buffer5_buy_the_dip_25_50,stock,612,1975-01-31,2025-12-31,0.10565306080073222,0.18649841429455002,0.40955964069356043,0.11764078224691442,0.6492822432042,-0.5762378076230212,1999-07-16,2002-10-09,2008-05-13,3224
buffer5_buy_the_dip_25_50,index,612,1975-01-31,2025-12-31,0.12455710087883487,0.15062463821172362,0.5817902271171339,0.10035634613225491,0.8741711611185915,-0.55250241066821,2007-10-09,2009-03-09,2012-04-02,1637
buffer5_buy_the_dip_25_50,combined,612,1975-01-31,2025-12-31,0.115326121320519,0.15712765820181188,0.5108932321439476,0.10113333853818196,0.7940489799112281,-0.5222510025282703,1999-07-16,2002-10-09,2007-05-16,2861
buffer5_baseline_hold_from_1995,stock,372,1995-01-31,2025-12-31,0.11724501399865628,0.2125210831390223,0.5208191326669047,0.13515194062236585,0.8174840391177304,-0.7676658008187867,2000-08-28,2009-03-05,2018-10-03,6610
buffer5_baseline_hold_from_1995,index,372,1995-01-31,2025-12-31,0.11141993985909804,0.15074426049201037,0.624713535776678,0.10192087703643475,0.9233790851761376,-0.5525024106682106,2007-10-09,2009-03-09,2012-04-02,1637
buffer5_baseline_hold_from_1995,combined,372,1995-01-31,2025-12-31,0.1154358142077474,0.17291899121441562,0.5867670114411925,0.11274533889327137,0.8984021239161217,-0.6513919935659958,2000-08-28,2009-03-05,2013-10-18,4799
buffer5_trailing_stop_25_from_1995,stock,372,1995-01-31,2025-12-31,0.1293792730754737,0.1710924377470268,0.6639410233365243,0.10533440072821985,1.0758557220296399,-0.5342482938889618,2007-10-09,2009-03-09,2012-09-07,1795
buffer5_trailing_stop_25_from_1995,index,372,1995-01-31,2025-12-31,0.11141993985909804,0.15074426049201037,0.624713535776678,0.10192087703643475,0.9233790851761376,-0.5525024106682106,2007-10-09,2009-03-09,2012-04-02,1637
buffer5_trailing_stop_25_from_1995,combined,372,1995-01-31,2025-12-31,0.12146054660233085,0.15856420479976568,0.6589381449179245,0.10225473695296662,1.0200018716414025,-0.5423285407789395,2007-10-09,2009-03-09,2012-09-06,1794
buffer5_buy_the_dip_25_50_from_1995,stock,372,1995-01-31,2025-12-31,0.12182455564386352,0.21391599522944843,0.538189737747514,0.1357471130839998,0.846643150848535,-0.7687886033497646,2000-08-28,2009-03-05,2015-11-11,5553
buffer5_buy_the_dip_25_50_from_1995,index,372,1995-01-31,2025-12-31,0.11141993985909804,0.15074426049201037,0.624713535776678,0.10192087703643475,0.9233790851761376,-0.5525024106682106,2007-10-09,2009-03-09,2012-04-02,1637
buffer5_buy_the_dip_25_50_from_1995,combined,372,1995-01-31,2025-12-31,0.11662559479633039,0.18247115155950624,0.5712996265638702,0.11860782638786424,0.8775374575043621,-0.6897227403662329,2000-08-28,2009-03-05,2013-11-06,4818
rank2_baseline_hold,stock,612,1975-01-31,2025-12-31,0.1132131722644667,0.1473707681400396,0.5221469214693366,0.0926534559403383,0.8293644310474497,-0.5138513155561937,1999-07-16,2002-09-30,2006-10-26,2659
rank2_baseline_hold,index,612,1975-01-31,2025-12-31,0.12455710087883487,0.15062463821172362,0.5817902271171339,0.10035634613225491,0.8741711611185915,-0.55250241066821,2007-10-09,2009-03-09,2012-04-02,1637
rank2_baseline_hold,combined,612,1975-01-31,2025-12-31,0.11977456028432365,0.13654456435766882,0.5956670155704391,0.08887058948361465,0.9151898951697688,-0.4669433878842534,1999-07-16,2002-10-09,2006-10-04,2637
