scenario,leg,periods,first_period,last_period,twr_annualized,volatility,sharpe,downside_deviation,sortino,max_drawdown,max_dd_peak,max_dd_trough,max_dd_recovery,underwater_days
top3_ew_baseline_hold,stock,237,2006-04-30,2025-12-31,0.1394370612916025,0.1717952124510203,0.7580958860742844,0.10747964384291078,1.2111809439437098,-0.568797632280643,2007-10-31,2009-03-05,2013-11-06,2198
top3_ew_baseline_hold,index,237,2006-04-30,2025-12-31,0.10914756184574603,0.15181414696881637,0.6578241554755643,0.10223789280448592,0.9768963959479914,-0.5525024106682104,2007-10-09,2009-03-09,2012-04-02,1637
top3_ew_baseline_hold,combined,237,2006-04-30,2025-12-31,0.12691867259367529,0.15707244252956618,0.7429698532611846,0.10178219320575319,1.1462967141642506,-0.5568846886095757,2007-10-31,2009-03-05,2012-09-14,1780
top3_ew_trailing_stop_25,stock,237,2006-04-30,2025-12-31,0.1189513182661257,0.14979783032363478,0.723650817616766,0.09703729586297476,1.116708102483252,-0.5119208343093169,2007-10-31,2009-03-05,2012-09-13,1779
top3_ew_trailing_stop_25,index,237,2006-04-30,2025-12-31,0.10914756184574603,0.15181414696881637,0.6578241554755643,0.10223789280448592,0.9768963959479914,-0.5525024106682104,2007-10-09,2009-03-09,2012-04-02,1637
top3_ew_trailing_stop_25,combined,237,2006-04-30,2025-12-31,0.1144374813363962,0.14792812623667367,0.7034619657580673,0.09788589285821726,1.0629531049875247,-0.5276587488128746,2007-10-31,2009-03-05,2012-08-20,1755
top3_ew_buy_the_dip_25_50,stock,237,2006-04-30,2025-12-31,0.13763325126447534,0.18006489801977227,0.7228044752409881,0.1147710518779544,1.1337862517358286,-0.6430491885303791,2007-10-31,2009-03-05,2013-11-04,2196
top3_ew_buy_the_dip_25_50,index,237,2006-04-30,2025-12-31,0.10914756184574603,0.15181414696881637,0.6578241554755643,0.10223789280448592,0.9768963959479914,-0.5525024106682104,2007-10-09,2009-03-09,2012-04-02,1637
top3_ew_buy_the_dip_25_50,combined,237,2006-04-30,2025-12-31,0.12860107318507863,0.1657989109700221,0.7215394573253819,0.1074642753522679,1.1131127022899456,-0.6084638819963555,2007-10-31,2009-03-05,2013-05-03,2011
top20_ew_baseline_hold,stock,201,2009-04-30,2025-12-31,0.15631037950831184,0.13790606393038735,1.0340750794555762,0.08317409850695272,1.7130412628929068,-0.30355595290802173,2020-02-12,2020-03-23,2020-08-06,176
top20_ew_baseline_hold,index,201,2009-04-30,2025-12-31,0.1574438662918305,0.14340464473634967,1.0057291309137828,0.08754624252029974,1.6477251561745891,-0.3379046365337399,2020-02-19,2020-03-23,2020-08-10,173
top20_ew_baseline_hold,combined,201,2009-04-30,2025-12-31,0.1570387953012311,0.1394776312715939,1.028039571674674,0.08467067400631367,1.6929204204466075,-0.3205098935719396,2020-02-19,2020-03-23,2020-08-06,169
top20_ew_trailing_stop_25,stock,201,2009-04-30,2025-12-31,0.14012277954492536,0.13201439164403553,0.9654462136448156,0.08115568028821525,1.5702851454073754,-0.30806469013659565,2020-02-19,2020-03-23,2020-08-18,181
top20_ew_trailing_stop_25,index,201,2009-04-30,2025-12-31,0.1574438662918305,0.14340464473634967,1.0057291309137828,0.08754624252029974,1.6477251561745891,-0.3379046365337399,2020-02-19,2020-03-23,2020-08-10,173
top20_ew_trailing_stop_25,combined,201,2009-04-30,2025-12-31,0.14903283312431226,0.13692419145463458,0.9929813900241361,0.08387351979823379,1.6211149534872915,-0.3236368997286344,2020-02-19,2020-03-23,2020-08-12,175
top20_ew_buy_the_dip_25_50,stock,201,2009-04-30,2025-12-31,0.16485863615298024,0.14516520347225043,1.0407400859931935,0.08707023220456295,1.7336982883108605,-0.31979145813031984,2020-02-12,2020-03-23,2020-08-24,194
